"ESTQ_CURPROD_CD_ID_BATISMO","META_CURTANQ_CD_PREF","META_CURESTQ_DH_EST_TANQUE","META_CURMETA_MD_ALT_TT_PRO","META_CURMETA_MD_ALT_AGUA","META_CURMETA_MD_TEMP_TANQ","META_CURMETA_MD_TEMP_AMOST","META_CURMETA_MD_PRESSAO","ESTQ_CURESTQ_MD_DENS_A20","META_CURMETA_MD_DENS_AMOST","ESTQ_CURESTQ_QN_EST_TT_AMB","ESTQ_CURESTQ_QN_EST_TT_A20","ESTQ_CURESTQ_QN_EST_TT_KG","LEGENDA1","ESTQ_ANTPROD_CD_ID_BATISMO","META_ANTESTQ_DH_EST_TANQUE","META_ANTMETA_MD_ALT_TT_PRO","META_ANTMETA_MD_ALT_AGUA","META_ANTMETA_MD_TEMP_TANQ","META_ANTMETA_MD_TEMP_AMOST","META_ANTMETA_MD_PRESSAO","ESTQ_ANTESTQ_MD_DENS_A20","META_ANTMETA_MD_DENS_AMOST","ESTQ_ANTESTQ_QN_EST_TT_AMB","ESTQ_ANTESTQ_QN_EST_TT_A20","ESTQ_ANTESTQ_QN_EST_TT_KG","LEGENDA2"
"2FA","67    ",05/01/21 00:00:00,000000000,0,003,0,26,8,20,11,0,5472,0,5472,0,68773,37633,"C","2FA",04/01/21 00:00:00,000000000,0,005,0,24,6,20,11,0,5472,0,5472,1,68774,37633,"C"
"2FA","67    ",07/01/21 09:00:00,000000000,0,0,-20,20,11,0,5472,0,5472,0,0,0,"O","2FA",05/01/21 00:00:00,000000000,0,003,0,26,8,20,11,0,5472,0,5472,0,68773,37633,"C"
"2FA","69    ",02/01/21 00:00:00,000000000,5,713,0,27,6,20,7,08,0,513,0,513,554125,572491,293688,"C","2FA",01/01/21 00:00:00,000000000,5,715,0,27,7,20,6,94,0,513,0,513,554445,572629,293759,"C"
"2FA","69    ",03/01/21 00:00:00,000000000,5,715,0,24,1,20,6,81,0,513,0,513,554445,578451,296745,"C","2FA",02/01/21 00:00:00,000000000,5,713,0,27,6,20,7,08,0,513,0,513,554125,572491,293688,"C"
"2FA","69    ",04/01/21 00:00:00,000000000,5,717,0,24,1,20,6,72,0,513,0,513,554765,576651,295822,"C","2FA",03/01/21 00:00:00,000000000,5,715,0,24,1,20,6,81,0,513,0,513,554445,578451,296745,"C"
"2FA","69    ",05/01/21 00:00:00,000000000,5,719,0,25,7,20,6,63,0,513,0,513,555084,574405,294670,"C","2FA",04/01/21 00:00:00,000000000,5,717,0,24,1,20,6,72,0,513,0,513,554765,576651,295822,"C"
"2FA","69    ",06/01/21 00:00:00,000000000,5,719,0,26,9,20,6,68,0,513,0,513,555084,572406,293644,"C","2FA",05/01/21 00:00:00,000000000,5,719,0,25,7,20,6,63,0,513,0,513,555084,574405,294670,"C"
"2FA","69    ",08/01/21 00:00:00,000000000,5,721,0,29,3,20,5,99,0,513,0,513,555404,566874,290806,"C","2FA",07/01/21 00:00:00,000000000,5,719,0,26,9,20,6,52,0,513,0,513,555084,572406,293644,"C"
"2FA","69    ",09/01/21 00:00:00,000000000,5,711,0,28,3,20,4,76,0,513,0,513,553806,561328,287961,"C","2FA",08/01/21 00:00:00,000000000,5,721,0,29,3,20,5,99,0,513,0,513,555404,566874,290806,"C"
"2FA","69    ",10/01/21 00:00:00,000000000,5,699,0,27,4,20,4,38,0,513,0,513,551889,560985,287785,"C","2FA",09/01/21 00:00:00,000000000,5,711,0,28,3,20,4,76,0,513,0,513,553806,561328,287961,"C"
"2FA","69    ",11/01/21 00:00:00,000000000,5,689,0,26,8,20,4,14,0,513,0,513,550293,558485,286503,"C","2FA",10/01/21 00:00:00,000000000,5,699,0,27,4,20,4,38,0,513,0,513,551889,560985,287785,"C"
"223","210   ",07/01/21 00:00:00,000000000,10,397,0,35,5,20,,0,7647,0,7647,7479468,7362040,5629752,"C","223",06/01/21 00:00:00,000000000,10,415,0,36,4,20,,0,7647,0,7647,7492606,7367479,5633911,"C"
"223","210   ",07/01/21 12:00:00,000000000,10,397,0,35,5,20,,0,7647,0,7647,7479468,7362040,5629752,"I","223",04/01/21 04:57:00,000000000,10,415,0,36,4,20,,0,7647,0,7647,7492606,7367479,5633911,"F"
"223","210   ",09/01/21 00:00:00,000000000,8,243,0,35,2,20,,0,7647,0,7647,5907636,5816658,4447998,"C","223",07/01/21 00:00:00,000000000,10,397,0,35,5,20,,0,7647,0,7647,7479468,7362040,5629752,"C"
"226","205   ",01/01/21 15:00:00,000000000,2,362,0,232,31,20,,0,7263,0,7263,767048,757306,550031,"I","226",01/01/21 14:40:00,000000000,2,365,0,232,31,20,,0,7263,0,7263,768215,758459,550869,"F"
"226","205   ",04/01/21 00:00:00,000000000,9,386,0,232,28,1,20,,0,7511,0,7511,3505842,3475692,2610592,"I","226",03/01/21 04:43:00,000000000,9,386,0,232,27,8,20,,0,7511,0,7511,3505842,3476744,2611382,"F"
"226","206   ",06/01/21 00:00:00,000000000,2,127,0,29,1,20,,0,7261,0,7261,753591,745678,541437,"C","226",03/01/21 00:00:00,000000000,4,531,0,28,6,20,,0,7144,0,7144,1693131,1675692,1197114,"C"
"226","206   ",07/01/21 00:00:00,000000000,2,137,0,28,4,20,,0,7261,0,7261,757498,750150,544684,"C","226",06/01/21 00:00:00,000000000,2,127,0,29,1,20,,0,7261,0,7261,753591,745678,541437,"C"
"226","206   ",08/01/21 00:00:00,000000000,2,151,0,29,7,20,,0,7261,0,7261,762968,754423,547787,"I","226",05/01/21 15:20:00,000000000,2,124,0,30,4,20,,0,7261,0,7261,752419,743390,539775,"F"
"226","206   ",09/01/21 00:00:00,000000000,0,663,0,29,3,20,,0,7261,0,7261,227136,224706,163159,"C","226",07/01/21 00:00:00,000000000,2,137,0,28,4,20,,0,7261,0,7261,757498,750150,544684,"C"
"226","206   ",10/01/21 00:00:00,000000000,0,751,0,27,9,20,,0,7261,0,7261,235203,233063,169227,"C","226",09/01/21 00:00:00,000000000,0,663,0,29,3,20,,0,7261,0,7261,227136,224706,163159,"C"
"226","206   ",11/01/21 00:00:00,000000000,0,693,0,28,2,20,,0,7261,0,7261,229887,227703,165335,"C","226",10/01/21 00:00:00,000000000,0,751,0,27,9,20,,0,7261,0,7261,235203,233063,169227,"C"
"226","207   ",03/01/21 00:00:00,000000000,0,317,0,28,5,20,,0,7326,0,7326,199329,197415,144626,"C","226",02/01/21 00:00:00,000000000,0,315,0,28,5,20,,0,7326,0,7326,197872,195972,143569,"C"
"226","207   ",05/01/21 00:00:00,000000000,0,316,0,28,5,20,,0,7326,0,7326,198600,196693,144097,"C","226",04/01/21 00:00:00,000000000,0,317,0,28,5,20,,0,7326,0,7326,199329,197415,144626,"C"
"226","207   ",06/01/21 00:00:00,000000000,0,315,0,28,5,20,,0,7326,0,7326,197872,195972,143569,"C","226",05/01/21 00:00:00,000000000,0,316,0,28,5,20,,0,7326,0,7326,198600,196693,144097,"C"
"226","207   ",08/01/21 00:00:00,000000000,0,314,0,28,5,20,,0,7326,0,7326,197143,195250,143040,"C","226",07/01/21 00:00:00,000000000,0,315,0,28,5,20,,0,7326,0,7326,197872,195972,143569,"C"
"226","207   ",10/01/21 00:00:00,000000000,0,317,0,28,5,20,,0,7326,0,7326,199329,197415,144626,"C","226",09/01/21 00:00:00,000000000,0,314,0,28,5,20,,0,7326,0,7326,197143,195250,143040,"C"
"226","207   ",11/01/21 00:00:00,000000000,0,319,0,28,5,20,,0,7326,0,7326,200786,198858,145683,"C","226",10/01/21 00:00:00,000000000,0,317,0,28,5,20,,0,7326,0,7326,199329,197415,144626,"C"
"226","208   ",05/01/21 00:00:00,000000000,6,765,0,35,8,20,,0,7582,0,7582,4801243,4722503,3580602,"C","226",03/01/21 00:00:00,000000000,7,321,0,37,4,20,,0,7582,0,7582,5206574,5112335,3876172,"C"
"226","208   ",08/01/21 00:00:00,000000000,6,765,0,35,8,20,,0,7582,0,7582,4801243,4722503,3580602,"I","226",04/01/21 15:25:00,000000000,6,762,0,34,5,20,,0,7582,0,7582,4799195,4726727,3583804,"F"
"226","208   ",09/01/21 00:00:00,000000000,5,54,0,30,9,20,,0,7582,0,7582,3908397,3864232,2929861,"C","226",07/01/21 00:00:00,000000000,6,765,0,35,8,20,,0,7582,0,7582,4801243,4722503,3580602,"C"
"226","208   ",10/01/21 09:30:00,000000000,5,54,0,30,9,20,,0,7582,0,7582,3908397,3864232,2929861,"I","226",08/01/21 13:14:00,000000000,5,54,0,30,9,20,,0,7537,0,7537,3907742,3862803,2911395,"F"
"226","208   ",11/01/21 00:00:00,000000000,5,231,0,38,1,20,,0,7582,0,7582,3682230,3613004,2739380,"C","226",10/01/21 00:00:00,000000000,5,54,0,30,9,20,,0,7582,0,7582,3908397,3864232,2929861,"C"
"251","111   ",02/01/21 00:00:00,000000000,4,338,0,29,9,20,,0,8069,0,8069,10073352,9984707,8056660,"C","251",01/01/21 00:00:00,000000000,4,338,0,29,8,20,,0,8069,0,8069,10073352,9985714,8057473,"C"
"251","111   ",03/01/21 00:00:00,000000000,4,336,0,29,3,20,,0,8069,0,8069,10068624,9986061,8057753,"C","251",02/01/21 00:00:00,000000000,4,338,0,29,9,20,,0,8069,0,8069,10073352,9984707,8056660,"C"
